1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice,YearBuilt_Group
1314.0,0.0,3.0,No,24.0,GLQ,1290.0,171.01884976582272,RFn,2006.0,7.345864829563152,Gd,9317.0,78.0,0.0,22.0,6,285.98693465928983,2006,2006,176432.0,Recent
773.0,582.0,3.0,No,0.0,Unf,684.0,0.0,Unf,1980.0,7.378016516044087,Gd,6882.0,60.0,0.0,0.0,6,175.20249307644409,1914,2006,127000.0,Old
1088.0,0.0,2.0,No,0.0,Unf,1074.0,177.6438016878652,RFn,1987.0,7.1485063451474105,Gd,3696.0,69.0,0.0,74.0,8,245.83305259489157,1986,1986,170000.0,Modern
757.0,567.0,3.0,No,672.0,BLQ,0.0,104.27195617018407,Unf,1936.0,7.353797691813488,TA,6000.0,50.0,0.0,0.0,4,172.8885429125544,1936,1950,128000.0,Old
1601.0,0.0,3.0,No,704.0,ALQ,567.0,182.96525233665184,RFn,1978.0,7.552695672686566,TA,11880.0,82.0,206.0,0.0,7,278.9386095207133,1978,1978,157000.0,Modern
438.0,0.0,1.0,No,290.0,Rec,0.0,106.39790610891804,Unf,1930.0,6.200342702559414,Fa,8400.0,60.0,0.0,0.0,2,91.8837019890079,1920,1950,60000.0,Old
950.0,0.0,3.0,No,412.0,BLQ,251.0,118.26892624436718,Unf,1981.0,7.006819421883826,TA,9758.0,61.0,0.0,0.0,5,224.2115705320486,1971,1971,119500.0,Modern
1134.0,0.0,2.0,No,588.0,Unf,422.0,109.21742463976912,Unf,1960.0,7.191788411337138,TA,7000.0,70.0,45.0,16.0,5,234.75702531804828,1960,2002,135000.0,Modern
1194.0,0.0,3.0,Mn,655.0,ALQ,0.0,201.77731250963882,Fin,1954.0,7.245692771800627,TA,8910.0,79.0,0.0,0.0,6,169.59255212717935,1959,1959,159500.0,Modern
630.0,672.0,3.0,No,0.0,Unf,630.0,171.01884976582272,Unf,1970.0,7.3362658241530605,TA,2016.0,24.0,304.0,0.0,5,164.70607148926996,1970,1970,106000.0,Modern
1500.0,0.0,3.0,Av,1032.0,GLQ,431.0,253.1179488373401,RFn,1994.0,8.070299797367554,Gd,12256.0,98.0,362.0,32.0,8,309.9765023030762,1994,1995,325000.0,Modern
1442.0,0.0,3.0,Mn,738.0,GLQ,172.0,255.14189652286666,Fin,1990.0,7.443153625374022,Gd,10357.0,114.0,0.0,244.0,7,217.08811322265078,1990,1991,179900.0,Modern
887.0,1134.0,3.0,No,0.0,Unf,868.0,165.29282599903672,RFn,2006.0,7.796932408162486,Gd,23257.0,168.0,0.0,100.0,7,209.52304098989674,2006,2006,274725.0,Recent
948.0,742.0,3.0,No,0.0,Unf,924.0,178.27174877414345,RFn,2000.0,7.609381602542451,TA,8063.0,69.0,0.0,48.0,6,219.59012411002726,2000,2000,181000.0,Modern
1836.0,0.0,3.0,Mn,1039.0,GLQ,797.0,295.7310103489512,Fin,2004.0,7.696240375618858,Gd,11362.0,107.0,42.0,185.0,8,367.509712452277,2004,2005,280000.0,Recent
773.0,885.0,3.0,No,219.0,GLQ,554.0,168.16146718043177,Fin,1995.0,7.589349206782918,TA,8000.0,69.0,0.0,84.0,6,192.0600464900362,1995,1996,188000.0,Modern
1098.0,866.0,4.0,No,403.0,Unf,400.0,184.52355538028922,RFn,1976.0,7.7669195020747,TA,10480.0,80.0,660.0,69.0,7,197.6301961130948,1976,1976,205000.0,Modern
816.0,0.0,2.0,No,708.0,GLQ,108.0,127.84165049337814,Unf,1957.0,6.848130876213407,TA,7100.0,73.0,0.0,0.0,5,200.02758908853463,1957,1957,129900.0,Modern
1008.0,0.0,2.0,No,643.0,BLQ,365.0,104.27195617018407,Unf,1953.0,7.0687104343142035,Gd,8923.0,66.0,0.0,18.0,5,234.40809966398322,1953,2006,134500.0,Modern
833.0,0.0,2.0,No,415.0,Rec,418.0,133.90862931512467,Unf,1955.0,6.869641827746646,Gd,5400.0,90.0,0.0,0.0,5,203.14819082539648,1954,2000,117000.0,Modern
1734.0,0.0,3.0,No,1004.0,GLQ,730.0,314.02639433859207,Unf,2007.0,7.636319228962849,Ex,12085.0,93.0,328.0,0.0,8,352.0965040172189,2007,2007,318000.0,Recent
779.0,640.0,3.0,No,353.0,GLQ,55.0,198.10971413502045,Fin,2002.0,7.426321301006807,Gd,7750.0,69.0,0.0,0.0,8,118.81055718445604,2002,2002,184100.0,Recent
894.0,0.0,3.0,No,702.0,BLQ,192.0,174.18084598614104,RFn,1967.0,6.943391341553221,Gd,9764.0,57.0,0.0,0.0,5,214.21676882028984,1967,2003,130000.0,Modern
1021.0,580.0,3.0,No,0.0,Unf,533.0,125.1239529533799,RFn,1958.0,7.552695672686566,TA,13825.0,85.0,0.0,34.0,5,145.25805069646827,1958,1987,140000.0,Modern
1040.0,0.0,3.0,No,369.0,LwQ,671.0,120.33482442343586,RFn,1959.0,7.101359029425204,TA,7560.0,70.0,0.0,0.0,5,239.97026943545094,1959,1959,133700.0,Modern
1012.0,0.0,2.0,No,0.0,Unf,1012.0,127.84165049337814,Unf,1920.0,7.072847390764163,TA,8263.0,59.0,0.0,22.0,6,235.10577698972043,1920,1950,118400.0,Old
1552.0,0.0,3.0,Av,24.0,GLQ,1528.0,273.1953620761386,Unf,2005.0,7.52013467568735,Gd,10084.0,84.0,196.0,20.0,7,324.01046778004803,2005,2006,212900.0,Recent
960.0,0.0,3.0,No,0.0,Unf,672.0,121.02163914432202,Unf,1956.0,7.017753672084655,TA,8926.0,69.0,0.0,0.0,4,172.8885429125544,1956,1956,112000.0,Modern
698.0,0.0,2.0,No,0.0,Unf,698.0,0.0,Unf,1980.0,6.685271882600832,TA,9405.0,50.0,0.0,200.0,5,177.88923408708177,1947,2008,118000.0,Old
812.0,670.0,3.0,No,0.0,Unf,384.0,155.64560873968662,Fin,1992.0,7.471801601564742,Gd,9125.0,69.0,170.0,25.0,7,113.51258250484764,1992,1992,163900.0,Modern
1005.0,0.0,2.0,No,0.0,Unf,1005.0,241.4791565063867,Unf,1977.0,7.065596997487534,Fa,10434.0,60.0,0.0,0.0,4,233.88438402130643,1955,1955,115000.0,Modern
1555.0,0.0,2.0,No,0.0,Unf,1373.0,237.96232572810112,Fin,2007.0,7.522157372739731,Gd,3684.0,53.0,130.0,20.0,7,295.5641456617738,2007,2007,174000.0,Recent
1530.0,0.0,3.0,Av,1300.0,GLQ,230.0,229.11685039888818,Fin,2004.0,7.5051817581417435,Gd,14572.0,182.0,0.0,36.0,7,320.5607100517414,2004,2004,259000.0,Recent
847.0,1112.0,4.0,Av,0.0,Unf,847.0,169.11516527954575,Fin,2004.0,7.764245626640066,Gd,11796.0,59.0,0.0,48.0,7,205.7060711493532,2004,2005,215000.0,Recent
936.0,0.0,2.0,Gd,936.0,GLQ,0.0,241.4791565063867,Unf,1980.0,6.991317766827958,TA,7200.0,60.0,180.0,0.0,5,221.72711412241782,1980,1980,140000.0,Modern
1328.0,653.0,4.0,No,622.0,BLQ,500.0,212.99080686304876,Unf,1981.0,7.775960349320293,Gd,7804.0,65.0,0.0,44.0,4,254.0310529946391,1928,1950,135000.0,Old
974.0,0.0,3.0,Mn,212.0,BLQ,762.0,0.0,Unf,1980.0,7.032872973180365,TA,10712.0,63.0,0.0,28.0,5,228.4493184190184,1991,1992,93500.0,Modern
1178.0,1032.0,5.0,Mn,0.0,Unf,1008.0,91.66063659158512,Unf,1930.0,7.890753690736396,Fa,9900.0,90.0,0.0,48.0,6,234.40809966398322,1880,1950,117500.0,Very Old
1142.0,878.0,3.0,No,584.0,GLQ,544.0,179.21271273847037,RFn,1995.0,7.79641315213411,Gd,9828.0,80.0,0.0,155.0,8,255.04952593191516,1995,1995,239500.0,Modern
916.0,684.0,3.0,Av,0.0,Unf,916.0,177.32963582817308,Fin,1997.0,7.552041116911724,TA,8773.0,57.0,0.0,38.0,6,218.16158199481853,1997,1997,169000.0,Modern
986.0,0.0,2.0,No,0.0,Unf,960.0,82.40481040341002,Unf,1926.0,7.045661477399836,TA,6180.0,60.0,0.0,128.0,6,225.98053747168058,1926,1950,102000.0,Old
1032.0,220.0,3.0,No,280.0,BLQ,752.0,121.02163914432202,Unf,1950.0,7.295300337718688,TA,9600.0,80.0,0.0,0.0,6,238.5838182660013,1950,1950,119000.0,Old
780.0,240.0,2.0,No,0.0,Unf,780.0,0.0,Unf,1980.0,7.0810727805806675,TA,6342.0,54.0,0.0,0.0,5,193.36454337663073,1875,1996,94000.0,Very Old
1567.0,0.0,2.0,Gd,1567.0,ALQ,0.0,253.69660074587168,RFn,1977.0,7.530209569151822,Gd,9819.0,69.0,0.0,32.0,6,326.3555079001139,1977,1977,196000.0,Modern
1167.0,0.0,3.0,No,645.0,BLQ,270.0,188.25116787547086,Unf,1972.0,7.221776944122446,TA,8731.0,98.0,0.0,0.0,5,217.98279378447103,1920,1950,144000.0,Old
952.0,0.0,2.0,Mn,852.0,ALQ,100.0,289.5745876588743,Unf,1988.0,7.009015392843581,TA,7350.0,60.0,0.0,0.0,5,224.56573759992,1951,1951,139000.0,Modern
1088.0,780.0,4.0,No,381.0,ALQ,399.0,184.8348505375304,Unf,1976.0,7.714358851275096,Gd,10304.0,69.0,44.0,96.0,5,193.36454337663073,1976,1976,197500.0,Modern
1466.0,1362.0,4.0,Gd,1150.0,GLQ,316.0,347.7551619853195,RFn,2006.0,8.149799436019961,Gd,9965.0,77.0,340.0,144.0,8,310.4529982897852,2006,2007,424870.0,Recent
1006.0,0.0,3.0,No,288.0,GLQ,718.0,0.0,Unf,1980.0,7.066635834710932,TA,9000.0,69.0,0.0,24.0,5,234.05899959595254,1959,1959,80000.0,Modern
672.0,252.0,2.0,No,348.0,BLQ,324.0,118.26892624436718,Unf,1941.0,6.977846138887346,Fa,12180.0,60.0,0.0,0.0,4,172.8885429125544,1941,1950,80000.0,Old
1042.0,534.0,3.0,No,0.0,Unf,1042.0,98.91259686081666,Unf,1928.0,7.536208606346183,TA,6240.0,52.0,0.0,0.0,5,240.3164618851443,1928,1950,149000.0,Old
1298.0,0.0,3.0,No,1258.0,GLQ,40.0,159.19853177585932,Unf,1985.0,7.333046609789219,Gd,11200.0,69.0,85.0,26.0,6,283.3711925816021,1985,1985,180000.0,Modern
860.0,704.0,3.0,No,275.0,Rec,429.0,102.13599181310894,Unf,1941.0,7.528202279273077,Fa,12000.0,75.0,0.0,0.0,7,179.0365337271482,1941,1950,174500.0,Old
572.0,539.0,2.0,No,0.0,Unf,572.0,121.02163914432202,Unf,1982.0,7.170369988959145,TA,5700.0,69.0,0.0,0.0,7,153.17623074809697,1926,1950,116900.0,Old
832.0,650.0,3.0,No,624.0,ALQ,26.0,133.23769424377826,Unf,1930.0,7.471801601564742,TA,9000.0,50.0,0.0,0.0,7,168.61906457654777,1920,1988,143000.0,Old
932.0,0.0,2.0,No,0.0,Unf,932.0,127.16348421818425,Unf,1950.0,6.9868463893183845,Gd,8280.0,57.0,0.0,0.0,6,221.01555496980967,1950,1950,124000.0,Old
1466.0,0.0,3.0,No,176.0,Unf,1290.0,198.41594370446313,Fin,1959.0,7.460435707686496,Fa,17755.0,134.0,132.0,140.0,5,310.4529982897852,1959,1959,149900.0,Modern
1811.0,0.0,2.0,No,296.0,ALQ,230.0,180.46555919132814,Fin,1956.0,7.681865619917428,Ex,14115.0,90.0,0.0,0.0,6,245.66129160925695,1956,2004,230000.0,Modern
816.0,0.0,2.0,Av,538.0,Unf,278.0,168.47950502090484,Unf,2002.0,6.848130876213407,TA,5890.0,69.0,0.0,0.0,6,200.02758908853463,1930,2007,120500.0,Old
902.0,918.0,4.0,Gd,454.0,ALQ,410.0,187.32087619859692,Unf,1965.0,7.687063121031634,Gd,13700.0,69.0,288.0,84.0,7,208.79780798711306,1965,1988,201800.0,Modern
1437.0,0.0,3.0,Gd,1157.0,ALQ,280.0,198.41594370446313,RFn,1976.0,7.439517232561046,Gd,10768.0,90.0,0.0,21.0,5,305.83648435874255,1976,2004,218000.0,Modern
1265.0,0.0,3.0,Gd,633.0,ALQ,586.0,190.41773384753935,RFn,1965.0,7.306105667846368,Gd,9350.0,85.0,0.0,92.0,5,270.33418622286007,1965,1999,179900.0,Modern
1314.0,0.0,2.0,No,904.0,GLQ,410.0,227.931525781101,Unf,2008.0,7.345864829563152,Gd,5001.0,34.0,166.0,62.0,7,285.98693465928983,2007,2008,230000.0,Recent
1580.0,0.0,3.0,No,0.0,Unf,1580.0,286.7661965098678,RFn,2008.0,7.538863925814421,Gd,11932.0,92.0,186.0,24.0,8,328.3833024695877,2007,2008,235128.0,Recent
943.0,933.0,4.0,No,442.0,ALQ,459.0,202.0822471449123,RFn,1974.0,7.718840276620763,Gd,9120.0,76.0,270.0,69.0,6,215.47456086190334,1974,1974,185000.0,Modern
855.0,601.0,3.0,No,311.0,Unf,544.0,171.01884976582272,Unf,1978.0,7.453269257594889,TA,2280.0,24.0,0.0,0.0,6,207.1629335075548,1978,1978,146000.0,Modern
1640.0,0.0,3.0,No,728.0,BLQ,568.0,312.92473434930264,Unf,1993.0,7.5779114676664765,Gd,14778.0,69.0,72.0,0.0,6,283.0436552305138,1954,2006,224000.0,Modern
894.0,0.0,3.0,No,492.0,BLQ,402.0,174.18084598614104,Unf,1968.0,6.943391341553221,TA,8724.0,109.0,0.0,0.0,5,214.21676882028984,1968,1968,129000.0,Modern
1258.0,0.0,0.0,Av,1198.0,Unf,0.0,158.2313840348364,Unf,1969.0,7.300301198917356,TA,12900.0,60.0,0.0,0.0,4,266.83324004640315,1969,1969,108959.0,Modern
1432.0,0.0,2.0,Gd,680.0,ALQ,289.0,216.5981314336942,Unf,1978.0,7.435868244998835,Gd,16157.0,69.0,0.0,180.0,5,293.4629706741341,1978,1978,194000.0,Modern
1502.0,0.0,3.0,No,0.0,Unf,1502.0,233.2543941130136,RFn,2009.0,7.485838712202475,Gd,9541.0,79.0,268.0,114.0,7,316.1519643060376,2009,2009,233170.0,Recent
1694.0,0.0,3.0,Av,0.0,Unf,1694.0,271.48813282857554,Unf,2008.0,7.611859106658229,Gd,10475.0,64.0,72.0,33.0,8,345.9901663384703,2008,2008,245350.0,Recent
959.0,712.0,3.0,No,786.0,GLQ,173.0,181.09122867557275,Fin,2000.0,7.5975333161143705,TA,10852.0,58.0,0.0,38.0,6,225.80385033207054,2000,2000,173000.0,Modern
1236.0,872.0,4.0,No,626.0,Rec,501.0,202.0822471449123,Unf,1935.0,7.841157365552432,Gd,13728.0,120.0,0.0,0.0,6,254.8798753987723,1935,1986,235000.0,Old
1831.0,1796.0,4.0,Gd,1387.0,GLQ,543.0,280.28250939839313,Fin,1995.0,8.411626875060028,Gd,35760.0,118.0,1378.0,76.0,10,381.5237978328613,1995,1996,625000.0,Modern
1118.0,0.0,3.0,Av,522.0,ALQ,574.0,144.54195023282304,Fin,1977.0,7.176934928600124,TA,9880.0,76.0,0.0,0.0,6,249.60168545818144,1977,1977,171000.0,Modern
1261.0,0.0,3.0,No,662.0,ALQ,599.0,168.79740426075938,RFn,1958.0,7.302792748553366,TA,9120.0,76.0,0.0,0.0,6,277.29090826498884,1958,1958,163000.0,Modern
625.0,625.0,2.0,No,0.0,Unf,625.0,227.63497190722717,Fin,2006.0,7.293628090458217,Gd,4017.0,35.0,0.0,54.0,7,163.72296870311266,2006,2007,171900.0,Recent
1636.0,971.0,3.0,No,152.0,Rec,977.0,0.0,Unf,1980.0,8.24161677127006,Ex,18030.0,138.0,0.0,0.0,5,331.18409183193813,1946,1994,200500.0,Old
1170.0,1175.0,4.0,No,503.0,Rec,449.0,145.20043925220284,Unf,1932.0,7.953008030799218,TA,16560.0,80.0,0.0,0.0,6,224.56573759992,1932,1950,239000.0,Old
2129.0,743.0,4.0,No,700.0,GLQ,983.0,202.38707541426555,Fin,1992.0,8.16603242933299,Gd,10678.0,85.0,337.0,33.0,8,344.3045778504129,1992,2000,285000.0,Modern
923.0,0.0,3.0,No,658.0,ALQ,218.0,112.71848151889007,Unf,1984.0,6.9767156670408506,TA,6951.0,37.0,0.0,0.0,5,210.97098879572306,1984,1985,119500.0,Modern
818.0,406.0,3.0,No,468.0,Rec,350.0,93.4856231938096,Unf,1926.0,7.271643600887658,TA,3950.0,69.0,0.0,0.0,6,200.39556224705834,1926,2004,115000.0,Old
820.0,523.0,3.0,No,0.0,Unf,731.0,84.64708800175617,Unf,1921.0,7.368707444639944,TA,7681.0,54.0,0.0,0.0,5,184.1693332524,1921,1950,154900.0,Old
1124.0,0.0,3.0,No,0.0,Unf,0.0,0.0,Unf,1980.0,7.182529591760807,TA,8335.0,77.0,0.0,36.0,5,0.9082478411305458,1954,1954,93000.0,Modern
1298.0,1216.0,4.0,No,1216.0,LwQ,0.0,247.60532559821343,Fin,1990.0,8.026103171883735,TA,11170.0,69.0,0.0,0.0,7,269.834987066163,1990,1991,250000.0,Modern
1652.0,0.0,2.0,Gd,1480.0,GLQ,120.0,184.21213880576252,Unf,2008.0,7.585550395373072,Gd,5587.0,64.0,186.0,53.0,8,331.4947984396018,2008,2008,392500.0,Recent
2411.0,2065.0,4.0,Av,2096.0,GLQ,300.0,281.97722618056275,Fin,1996.0,8.633252030135141,Ex,15623.0,160.0,0.0,78.0,10,448.6505551336238,1996,1996,745000.0,Modern
1130.0,0.0,2.0,No,821.0,Unf,299.0,255.43072800214057,Unf,1970.0,7.18809465682343,TA,10800.0,60.0,0.0,0.0,5,253.69125736540929,1920,1950,120000.0,Old
1572.0,0.0,3.0,Gd,1159.0,Rec,413.0,332.34960333265354,RFn,1963.0,7.533546581516299,TA,35133.0,50.0,226.0,263.0,5,327.1359288044492,1963,1963,186700.0,Modern
949.0,272.0,4.0,No,392.0,BLQ,392.0,155.64560873968662,Unf,1965.0,7.269077124832414,TA,9738.0,60.0,0.0,0.0,5,194.10864643449693,1924,1950,104900.0,Old
1014.0,685.0,3.0,Mn,440.0,BLQ,538.0,164.65379278874116,Unf,1920.0,7.614947824779524,TA,10615.0,107.0,0.0,74.0,3,229.15303882623488,1900,1970,95000.0,Very Old
1624.0,0.0,2.0,No,1456.0,GLQ,168.0,266.0653689331324,RFn,1994.0,7.567639374151119,Gd,12461.0,89.0,0.0,114.0,8,335.2156867279926,1994,1995,262000.0,Modern
831.0,829.0,3.0,No,0.0,Unf,831.0,187.63109183053555,RFn,2002.0,7.590612442166708,Gd,8935.0,68.0,95.0,68.0,7,202.78189923089877,2002,2002,195000.0,Recent
1028.0,776.0,3.0,No,0.0,Unf,994.0,171.652322393731,Fin,1999.0,7.677805343195262,Gd,7500.0,60.0,0.0,60.0,7,231.9607120817387,1999,1999,189000.0,Modern
1622.0,0.0,3.0,Av,1159.0,BLQ,90.0,427.4851643671576,Fin,1975.0,7.566348297346176,TA,32463.0,69.0,149.0,0.0,4,275.30931356864016,1961,1975,168000.0,Modern
764.0,677.0,2.0,No,0.0,Unf,776.0,187.32087619859692,Unf,1999.0,7.4424273502063265,Gd,2645.0,24.0,456.0,0.0,8,192.61947914989673,1999,2000,174000.0,Modern
842.0,630.0,3.0,Mn,0.0,Unf,702.0,107.80978563629292,Unf,1925.0,7.464712297746642,Gd,9600.0,60.0,0.0,0.0,5,178.65437492689674,1925,1994,125000.0,Old
1224.0,0.0,2.0,No,883.0,GLQ,341.0,158.87630029451446,Fin,1999.0,7.271643600887658,TA,4500.0,69.0,425.0,304.0,6,271.16549764246554,1999,1999,165000.0,Modern
663.0,689.0,4.0,No,371.0,ALQ,292.0,124.7832885280012,Fin,1969.0,7.375696951200008,TA,9364.0,80.0,143.0,36.0,6,171.14625433149104,1969,1969,158000.0,Modern
728.0,728.0,3.0,No,0.0,Unf,728.0,158.2313840348364,Unf,2005.0,7.453269257594889,Gd,8029.0,51.0,0.0,24.0,6,183.6014082943906,2005,2005,176000.0,Recent
879.0,984.0,4.0,Av,0.0,Unf,879.0,237.96232572810112,Fin,2006.0,7.711548265439549,Gd,14054.0,58.0,0.0,17.0,7,211.51310977405493,2006,2006,219210.0,Recent
815.0,875.0,3.0,No,0.0,Unf,815.0,98.91259686081666,Unf,1916.0,7.609381602542451,TA,8850.0,65.0,0.0,0.0,7,199.84351738221378,1916,1950,144000.0,Old
1212.0,0.0,3.0,No,0.0,Unf,1212.0,212.0867724603957,RFn,2001.0,7.261339930582066,Gd,9100.0,70.0,0.0,0.0,7,269.16890518870144,2001,2001,178000.0,Recent
1382.0,0.0,3.0,No,547.0,Rec,504.0,177.01534131668913,Unf,1974.0,7.398665868791583,TA,11235.0,75.0,51.0,82.0,4,241.87226297042625,1963,1979,148000.0,Modern
864.0,0.0,3.0,No,0.0,Unf,864.0,118.26892624436718,Unf,1972.0,6.907767928522536,TA,9353.0,71.0,0.0,0.0,4,208.79780798711306,1970,1970,116050.0,Modern
866.0,913.0,3.0,Av,0.0,Unf,866.0,203.90962940308097,RFn,1998.0,7.663175448740224,Gd,10400.0,80.0,0.0,36.0,7,209.16052991727815,1998,1998,197900.0,Modern
884.0,464.0,3.0,No,0.0,Unf,884.0,95.66487564479634,Unf,1960.0,7.372596229454956,TA,6000.0,50.0,0.0,0.0,5,212.41561087294534,1925,1997,117000.0,Old
1630.0,0.0,3.0,No,0.0,Unf,1630.0,174.4963135204254,Unf,2000.0,7.571503145997093,Gd,9750.0,75.0,171.0,234.0,7,336.14373712098313,2000,2001,213000.0,Modern
1074.0,0.0,3.0,No,788.0,ALQ,268.0,188.25116787547086,RFn,1975.0,7.13497203438608,TA,10140.0,78.0,0.0,88.0,5,242.73514611152385,1975,1975,153500.0,Modern
2196.0,0.0,3.0,Mn,485.0,ALQ,1496.0,249.92985813878926,RFn,1990.0,7.884082671976704,Gd,14684.0,90.0,234.0,70.0,7,414.82392090972075,1990,1991,271900.0,Modern
1056.0,0.0,3.0,No,1056.0,Rec,0.0,153.04987883637892,Unf,1966.0,7.117310838926907,TA,8900.0,69.0,0.0,42.0,4,242.73514611152385,1966,1966,107000.0,Modern
1700.0,0.0,3.0,Av,340.0,GLQ,1342.0,203.30092435457723,RFn,2003.0,7.6155644843918395,Gd,9135.0,70.0,120.0,23.0,6,344.15120505800047,2003,2003,200000.0,Recent
1283.0,0.0,3.0,No,504.0,Rec,319.0,191.65321376753505,Unf,1980.0,7.320886123876248,TA,7763.0,70.0,0.0,0.0,5,220.83754511340769,1962,1980,140000.0,Modern
1660.0,0.0,3.0,Mn,1220.0,GLQ,440.0,189.79929906779662,RFn,2006.0,7.590612442166708,Gd,10182.0,85.0,420.0,50.0,8,340.7711575834114,2006,2006,290000.0,Recent
1055.0,790.0,3.0,No,0.0,Unf,1055.0,177.95783922672393,RFn,1992.0,7.701367719513212,Gd,11218.0,70.0,0.0,104.0,6,242.5626519592982,1992,1992,189000.0,Modern
1080.0,672.0,4.0,Av,427.0,GLQ,132.0,187.32087619859692,RFn,1988.0,7.647143902485127,TA,12134.0,152.0,0.0,12.0,8,150.5523812267572,1988,2005,164000.0,Modern
672.0,0.0,2.0,No,344.0,Rec,328.0,102.13599181310894,Unf,1941.0,6.645715824057852,TA,9340.0,50.0,0.0,113.0,4,172.8885429125544,1941,1950,113000.0,Old
960.0,0.0,0.0,Av,648.0,GLQ,0.0,146.51535719346987,Unf,1965.0,7.017753672084655,TA,10246.0,69.0,0.0,0.0,4,168.22914253228515,1965,2001,145000.0,Modern
999.0,0.0,3.0,Av,784.0,BLQ,141.0,125.1239529533799,Unf,1962.0,7.059342321614513,TA,10205.0,69.0,0.0,72.0,5,219.7684724243503,1962,1962,134500.0,Modern
894.0,0.0,3.0,No,180.0,Rec,340.0,153.04987883637892,Unf,1966.0,6.943391341553221,TA,7094.0,99.0,0.0,0.0,5,214.21676882028984,1966,1966,125000.0,Modern
1318.0,584.0,4.0,No,0.0,Unf,0.0,201.77731250963882,Unf,1978.0,7.733274861678983,TA,8930.0,68.0,0.0,0.0,6,0.9082478411305458,1978,1978,112000.0,Modern
1314.0,0.0,3.0,Mn,936.0,GLQ,364.0,205.7332322699063,RFn,2009.0,7.345864829563152,Gd,8640.0,72.0,72.0,112.0,8,283.6986027891626,2009,2009,229456.0,Recent
672.0,0.0,2.0,No,0.0,Unf,0.0,0.0,Unf,1980.0,6.964199523759827,TA,6240.0,52.0,0.0,0.0,4,0.9082478411305458,1947,1950,80500.0,Old
672.0,546.0,3.0,No,0.0,Unf,672.0,0.0,Unf,1980.0,7.266504375031462,TA,1680.0,21.0,236.0,0.0,6,172.8885429125544,1971,1971,91500.0,Modern
912.0,0.0,2.0,No,312.0,Rec,0.0,121.02163914432202,Unf,1964.0,6.964199523759827,TA,7800.0,66.0,0.0,0.0,5,217.44613361938866,1964,1964,115000.0,Modern
1211.0,0.0,3.0,No,250.0,BLQ,210.0,132.56597943054447,Unf,1968.0,7.260476720566822,TA,8250.0,55.0,0.0,63.0,5,224.56573759992,1968,1968,134000.0,Modern
1168.0,678.0,3.0,Mn,196.0,Rec,844.0,130.2087534935337,Unf,1949.0,7.701935889503677,TA,10496.0,78.0,320.0,0.0,6,239.97026943545094,1949,1950,143000.0,Old
2136.0,0.0,4.0,No,756.0,LwQ,1380.0,198.41594370446313,Unf,1951.0,7.855005570908296,TA,10680.0,89.0,44.0,30.0,5,411.65084830972074,1951,1951,137900.0,Modern
788.0,702.0,3.0,Av,724.0,GLQ,64.0,154.34900325457428,Fin,2004.0,7.477438903437358,Gd,15384.0,60.0,0.0,75.0,7,194.85179444549513,2004,2005,184000.0,Recent
1138.0,0.0,3.0,Av,507.0,GLQ,81.0,112.71848151889007,Unf,1958.0,7.195469241504567,TA,10482.0,65.0,63.0,0.0,6,156.3850974134817,1958,1958,145000.0,Modern
894.0,1039.0,4.0,Mn,0.0,Unf,894.0,240.30820490929972,Fin,2007.0,7.750231229028342,Gd,14598.0,86.0,74.0,18.0,6,214.21676882028984,2007,2007,214000.0,Recent
912.0,0.0,2.0,No,595.0,ALQ,317.0,212.99080686304876,Unf,1992.0,6.964199523759827,Gd,8872.0,72.0,300.0,240.0,5,217.44613361938866,1965,2008,147000.0,Modern
1702.0,0.0,1.0,No,1540.0,GLQ,162.0,347.7551619853195,Fin,2008.0,7.6167967229928175,Ex,8769.0,65.0,766.0,72.0,9,347.21431608782825,2008,2008,367294.0,Recent
1507.0,0.0,4.0,No,666.0,ALQ,409.0,159.5206127510909,Unf,1960.0,7.489318967966874,TA,7910.0,70.0,0.0,0.0,5,246.00477330026405,1960,1960,127000.0,Modern
1361.0,1259.0,4.0,No,498.0,GLQ,652.0,220.19161021397755,RFn,1977.0,8.069497905355425,TA,18890.0,69.0,1.0,24.0,5,293.6247786573204,1977,1977,190000.0,Modern
1190.0,0.0,3.0,Av,803.0,ALQ,303.0,202.0822471449123,Unf,1962.0,7.242183802465341,TA,7728.0,70.0,120.0,18.0,5,251.3083877457029,1962,1962,132500.0,Modern
1224.0,0.0,2.0,No,0.0,Unf,0.0,177.95783922672393,Unf,1962.0,7.271643600887658,TA,9842.0,70.0,0.0,0.0,4,0.9082478411305458,1962,1962,101800.0,Modern
1188.0,0.0,3.0,No,1000.0,Rec,188.0,199.33397795006405,RFn,1959.0,7.24042492017644,TA,12160.0,69.0,180.0,0.0,5,265.1606970812451,1959,1959,142000.0,Modern
1024.0,940.0,4.0,Av,0.0,Unf,940.0,0.0,Unf,1980.0,7.7669195020747,TA,8525.0,55.0,0.0,192.0,5,222.43790791307651,1911,1950,130000.0,Old
892.0,892.0,4.0,Mn,0.0,Unf,747.0,82.40481040341002,Unf,1914.0,7.666117702649234,TA,13132.0,96.0,0.0,40.0,5,187.18843691212234,1914,1950,138887.0,Old
